path,name,extension,size_bytes,size_human,modified_at,depth,top_level,category,git_state,is_symlink
docs/design/tenant-account-plan-entitlement/images/v11-06-create-tenant-step3.png,v11-06-create-tenant-step3.png,.png,1244479,1.19 MB,2026-06-22 19:02:40,5,docs,docs,tracked,False
docs/design/tenant-account-plan-entitlement/images/v11-07-create-tenant-success.png,v11-07-create-tenant-success.png,.png,1003097,979.59 KB,2026-06-22 19:02:40,5,docs,docs,tracked,False
docs/design/tenant-account-plan-entitlement/images/v11-08-authorization-risk.png,v11-08-authorization-risk.png,.png,1194212,1.14 MB,2026-06-22 19:02:40,5,docs,docs,tracked,False
docs/design/tenant-account-plan-entitlement/images/v11-09-empty-state.png,v11-09-empty-state.png,.png,968931,946.22 KB,2026-06-22 19:02:40,5,docs,docs,tracked,False
docs/design/workspace-ui-redesign/institution-actual-desktop.png,institution-actual-desktop.png,.png,84854,82.87 KB,2026-05-29 21:53:59,4,docs,docs,tracked,False
docs/design/workspace-ui-redesign/institution-actual-mobile.png,institution-actual-mobile.png,.png,33287,32.51 KB,2026-05-29 21:53:59,4,docs,docs,tracked,False
docs/design/workspace-ui-redesign/institution-preview.png,institution-preview.png,.png,134262,131.12 KB,2026-05-29 21:53:59,4,docs,docs,tracked,False
docs/design/workspace-ui-redesign/platform-actual-desktop.png,platform-actual-desktop.png,.png,98534,96.22 KB,2026-05-29 21:53:59,4,docs,docs,tracked,False
docs/design/workspace-ui-redesign/platform-actual-mobile.png,platform-actual-mobile.png,.png,41806,40.83 KB,2026-05-29 21:53:59,4,docs,docs,tracked,False
docs/design/workspace-ui-redesign/platform-preview.png,platform-preview.png,.png,117170,114.42 KB,2026-05-29 21:53:59,4,docs,docs,tracked,False
docs/dev/local-acceptance-env.md,local-acceptance-env.md,.md,4941,4.83 KB,2026-07-15 11:39:18,3,docs,docs,tracked,False
docs/devlog/2026-05-29.md,2026-05-29.md,.md,11268,11.00 KB,2026-05-30 00:35:44,3,docs,docs,tracked,False
docs/devlog/2026-05-31.md,2026-05-31.md,.md,97081,94.81 KB,2026-06-03 18:13:18,3,docs,docs,tracked,False
docs/devlog/2026-06-03.md,2026-06-03.md,.md,54494,53.22 KB,2026-06-04 10:58:43,3,docs,docs,tracked,False
docs/devlog/2026-06-04.md,2026-06-04.md,.md,93107,90.92 KB,2026-06-06 00:08:48,3,docs,docs,tracked,False
docs/devlog/2026-06-06.md,2026-06-06.md,.md,71951,70.26 KB,2026-06-06 23:58:25,3,docs,docs,tracked,False
docs/devlog/2026-06-07.md,2026-06-07.md,.md,135711,132.53 KB,2026-06-08 10:42:14,3,docs,docs,tracked,False
docs/devlog/2026-06-08.md,2026-06-08.md,.md,14549,14.21 KB,2026-06-08 22:33:59,3,docs,docs,tracked,False
docs/devlog/2026-06-19.md,2026-06-19.md,.md,11737,11.46 KB,2026-06-19 20:18:10,3,docs,docs,tracked,False
docs/devlog/README.md,README.md,.md,1777,1.74 KB,2026-06-03 18:13:18,3,docs,docs,tracked,False
docs/implementation/v08-04f-fa-trusted-reachout-safety-foundation-01.md,v08-04f-fa-trusted-reachout-safety-foundation-01.md,.md,2604,2.54 KB,2026-07-11 19:18:48,3,docs,docs,tracked,False
docs/operations/codex-autonomous-workflow.md,codex-autonomous-workflow.md,.md,4998,4.88 KB,2026-07-15 11:39:18,3,docs,docs,tracked,False
docs/operations/drizzle-migration-snapshot-strategy.md,drizzle-migration-snapshot-strategy.md,.md,1872,1.83 KB,2026-07-15 11:39:18,3,docs,docs,tracked,False
docs/operations/local-development.md,local-development.md,.md,2250,2.20 KB,2026-07-15 11:39:18,3,docs,docs,tracked,False
docs/operations/production-migration-runbook.md,production-migration-runbook.md,.md,6346,6.20 KB,2026-07-11 22:52:14,3,docs,docs,tracked,False
docs/operations/wecom-customer-broadcast-task-proof-runbook.md,wecom-customer-broadcast-task-proof-runbook.md,.md,10635,10.39 KB,2026-07-12 21:34:11,3,docs,docs,tracked,False
docs/operations/wecom-production-secret-runbook.md,wecom-production-secret-runbook.md,.md,4231,4.13 KB,2026-07-11 22:52:14,3,docs,docs,tracked,False
docs/operations/wecom-real-send-proof-foundation-runbook.md,wecom-real-send-proof-foundation-runbook.md,.md,8263,8.07 KB,2026-07-12 12:34:33,3,docs,docs,tracked,False
docs/product/2026-06-10-product-state-baseline-01.md,2026-06-10-product-state-baseline-01.md,.md,17040,16.64 KB,2026-06-11 00:28:01,3,docs,docs,tracked,False
docs/product/2026-06-11-v1-feature-gap-baseline-01.md,2026-06-11-v1-feature-gap-baseline-01.md,.md,11724,11.45 KB,2026-06-11 10:44:59,3,docs,docs,tracked,False
docs/product/2026-06-14-v1-knowledge-base-ai-provider-safety-adapter-plan-01.md,2026-06-14-v1-knowledge-base-ai-provider-safety-adapter-plan-01.md,.md,4598,4.49 KB,2026-06-14 11:19:36,3,docs,docs,tracked,False
docs/product/2026-06-14-v1-knowledge-base-controlled-trial-acceptance-10-5.md,2026-06-14-v1-knowledge-base-controlled-trial-acceptance-10-5.md,.md,6296,6.15 KB,2026-06-14 15:53:38,3,docs,docs,tracked,False
docs/product/2026-06-14-v1-knowledge-base-controlled-trial-readiness-10-4.md,2026-06-14-v1-knowledge-base-controlled-trial-readiness-10-4.md,.md,6538,6.38 KB,2026-06-14 15:33:39,3,docs,docs,tracked,False
docs/product/2026-06-14-v1-knowledge-base-controlled-trial-release-package-10-6.md,2026-06-14-v1-knowledge-base-controlled-trial-release-package-10-6.md,.md,6432,6.28 KB,2026-06-14 16:55:19,3,docs,docs,tracked,False
docs/product/2026-06-14-v1-knowledge-base-final-acceptance-handoff-01.md,2026-06-14-v1-knowledge-base-final-acceptance-handoff-01.md,.md,15358,15.00 KB,2026-06-14 01:30:48,3,docs,docs,tracked,False
docs/product/2026-06-14-v1-knowledge-base-production-governance-plan-01.md,2026-06-14-v1-knowledge-base-production-governance-plan-01.md,.md,6580,6.43 KB,2026-06-14 02:10:06,3,docs,docs,tracked,False
docs/product/2026-06-14-v1-knowledge-base-real-file-parser-10-3.md,2026-06-14-v1-knowledge-base-real-file-parser-10-3.md,.md,5029,4.91 KB,2026-06-14 15:02:45,3,docs,docs,tracked,False
docs/product/2026-07-12-v08-05b-wecom-broadcast-proof-closure.md,2026-07-12-v08-05b-wecom-broadcast-proof-closure.md,.md,4546,4.44 KB,2026-07-12 23:27:36,3,docs,docs,tracked,False
docs/product/2026-07-12-v08-05c-a-wecom-customer-data-contract.md,2026-07-12-v08-05c-a-wecom-customer-data-contract.md,.md,7541,7.36 KB,2026-07-12 23:50:19,3,docs,docs,tracked,False
docs/product/2026-07-12-v08-05c-wecom-customer-data-governance-readonly-plan.md,2026-07-12-v08-05c-wecom-customer-data-governance-readonly-plan.md,.md,5946,5.81 KB,2026-07-12 23:39:21,3,docs,docs,tracked,False
docs/product/2026-07-13-v08-05c-e-wecom-customer-mapping-manual-review.md,2026-07-13-v08-05c-e-wecom-customer-mapping-manual-review.md,.md,10898,10.64 KB,2026-07-13 11:53:24,3,docs,docs,tracked,False
docs/product/2026-07-13-v08-05c-e1-mapping-domain-replan.md,2026-07-13-v08-05c-e1-mapping-domain-replan.md,.md,96754,94.49 KB,2026-07-15 11:39:18,3,docs,docs,tracked,False
docs/product/2026-07-13-v08-05c-e1-mapping-domain-safety-blockers.md,2026-07-13-v08-05c-e1-mapping-domain-safety-blockers.md,.md,4098,4.00 KB,2026-07-15 11:39:18,3,docs,docs,tracked,False
docs/product/2026-07-13-v08-05c-e1-runtime-contract-gap-closure.md,2026-07-13-v08-05c-e1-runtime-contract-gap-closure.md,.md,125618,122.67 KB,2026-07-15 11:39:18,3,docs,docs,tracked,False
docs/product/2026-07-14-v08-05c-e3-wecom-mapping-manual-review-action-contract.md,2026-07-14-v08-05c-e3-wecom-mapping-manual-review-action-contract.md,.md,27085,26.45 KB,2026-07-15 11:39:18,3,docs,docs,tracked,False
docs/product/README.md,README.md,.md,1233,1.20 KB,2026-07-06 11:01:01,3,docs,docs,tracked,False
docs/product/acceptance/2026-07-06-v06-kb-end-to-end-acceptance-04a.md,2026-07-06-v06-kb-end-to-end-acceptance-04a.md,.md,9113,8.90 KB,2026-07-06 11:01:01,4,docs,docs,tracked,False
docs/product/acceptance/2026-07-06-v06-kb-pilot-readiness-04c.md,2026-07-06-v06-kb-pilot-readiness-04c.md,.md,9532,9.31 KB,2026-07-06 11:34:10,4,docs,docs,tracked,False
docs/product/baselines/2026-07-06-v06-followup-baseline-00.md,2026-07-06-v06-followup-baseline-00.md,.md,13990,13.66 KB,2026-07-06 16:14:59,4,docs,docs,tracked,False
docs/product/baselines/2026-07-06-v06-kb-closeout-baseline-04d.md,2026-07-06-v06-kb-closeout-baseline-04d.md,.md,7062,6.90 KB,2026-07-06 11:50:42,4,docs,docs,tracked,False
docs/product/baselines/2026-07-07-v06-followup-pilot-ready-closeout-01e.md,2026-07-07-v06-followup-pilot-ready-closeout-01e.md,.md,7599,7.42 KB,2026-07-07 11:01:59,4,docs,docs,tracked,False
docs/product/baselines/2026-07-07-v06-pilot-ready-system-closeout.md,2026-07-07-v06-pilot-ready-system-closeout.md,.md,8186,7.99 KB,2026-07-07 11:30:13,4,docs,docs,tracked,False
docs/product/baselines/2026-07-08-v07-pilot-readiness-and-final-closeout-05.md,2026-07-08-v07-pilot-readiness-and-final-closeout-05.md,.md,12057,11.77 KB,2026-07-08 15:09:57,4,docs,docs,tracked,False
docs/product/baselines/2026-07-08-v07-wecom-customer-operations-closeout-04g.md,2026-07-08-v07-wecom-customer-operations-closeout-04g.md,.md,9524,9.30 KB,2026-07-08 12:07:43,4,docs,docs,tracked,False
docs/product/contracts/v1-audit-coverage-matrix-01.md,v1-audit-coverage-matrix-01.md,.md,40607,39.66 KB,2026-06-09 00:48:04,4,docs,docs,tracked,False
docs/product/contracts/v1-dashboard-metrics-contract-01.md,v1-dashboard-metrics-contract-01.md,.md,36644,35.79 KB,2026-06-08 23:47:17,4,docs,docs,tracked,False
docs/product/contracts/v1-field-whitelist-contract-01.md,v1-field-whitelist-contract-01.md,.md,45373,44.31 KB,2026-06-09 01:11:04,4,docs,docs,tracked,False
docs/product/contracts/v1-manual-confirm-contract-01.md,v1-manual-confirm-contract-01.md,.md,41464,40.49 KB,2026-06-09 00:21:31,4,docs,docs,tracked,False
docs/product/contracts/v1-opportunity-contract-01.md,v1-opportunity-contract-01.md,.md,30724,30.00 KB,2026-06-08 23:29:05,4,docs,docs,tracked,False
docs/product/copy/v1-dashboard-empty-state-copy-01.md,v1-dashboard-empty-state-copy-01.md,.md,36364,35.51 KB,2026-06-09 01:57:46,4,docs,docs,tracked,False
docs/product/demo/2026-07-07-v06-demo-data-and-pilot-script-01.md,2026-07-07-v06-demo-data-and-pilot-script-01.md,.md,10848,10.59 KB,2026-07-07 12:55:21,4,docs,docs,tracked,False
docs/product/demo/2026-07-07-v06-demo-seed-low-sensitive-01.md,2026-07-07-v06-demo-seed-low-sensitive-01.md,.md,5968,5.83 KB,2026-07-07 15:37:51,4,docs,docs,tracked,False
docs/product/handoffs/2026-06-12-v1-readonly-demo-internal-handoff-01.md,2026-06-12-v1-readonly-demo-internal-handoff-01.md,.md,13335,13.02 KB,2026-06-13 00:55:39,4,docs,docs,tracked,False
docs/product/plans/2026-06-09-v1-feature-flag-rbac-guard-plan-01.md,2026-06-09-v1-feature-flag-rbac-guard-plan-01.md,.md,14737,14.39 KB,2026-06-09 22:29:55,4,docs,docs,tracked,False
docs/product/plans/2026-06-09-v1-opportunity-readonly-ui-guard-plan-01.md,2026-06-09-v1-opportunity-readonly-ui-guard-plan-01.md,.md,11487,11.22 KB,2026-06-09 23:44:44,4,docs,docs,tracked,False
docs/product/plans/2026-06-10-v1-opportunity-readonly-api-guard-plan-01.md,2026-06-10-v1-opportunity-readonly-api-guard-plan-01.md,.md,14535,14.19 KB,2026-06-10 18:35:19,4,docs,docs,tracked,False
docs/product/plans/2026-06-10-v1-opportunity-readonly-closeout-01.md,2026-06-10-v1-opportunity-readonly-closeout-01.md,.md,6731,6.57 KB,2026-06-10 20:43:42,4,docs,docs,tracked,False
docs/product/plans/2026-06-10-v1-opportunity-readonly-field-whitelist-enforcement-plan-01.md,2026-06-10-v1-opportunity-readonly-field-whitelist-enforcement-plan-01.md,.md,15855,15.48 KB,2026-06-10 19:09:30,4,docs,docs,tracked,False
docs/product/plans/2026-06-11-v1-ai-knowledge-runtime-plan-01.md,2026-06-11-v1-ai-knowledge-runtime-plan-01.md,.md,12731,12.43 KB,2026-06-21 19:20:57,4,docs,docs,tracked,False
docs/product/plans/2026-06-11-v1-knowledge-base-feature-flag-rbac-tenant-guard-plan-01.md,2026-06-11-v1-knowledge-base-feature-flag-rbac-tenant-guard-plan-01.md,.md,20690,20.21 KB,2026-06-12 20:19:46,4,docs,docs,tracked,False
docs/product/plans/2026-06-11-v1-knowledge-base-retrieval-embedding-vector-plan-01.md,2026-06-11-v1-knowledge-base-retrieval-embedding-vector-plan-01.md,.md,13160,12.85 KB,2026-06-12 20:19:46,4,docs,docs,tracked,False
docs/product/plans/2026-06-11-v1-knowledge-base-upload-parse-chunk-plan-01.md,2026-06-11-v1-knowledge-base-upload-parse-chunk-plan-01.md,.md,13538,13.22 KB,2026-06-12 20:19:46,4,docs,docs,tracked,False
docs/product/plans/2026-06-12-v1-real-his-credential-customer-data-preflight-review-01.md,2026-06-12-v1-real-his-credential-customer-data-preflight-review-01.md,.md,15822,15.45 KB,2026-06-12 20:19:46,4,docs,docs,tracked,False
docs/product/plans/2026-06-12-v1-workspace-kb-dashboard-integration-preflight-01.md,2026-06-12-v1-workspace-kb-dashboard-integration-preflight-01.md,.md,11564,11.29 KB,2026-06-12 20:58:11,4,docs,docs,tracked,False
docs/product/plans/2026-07-02-system-staging-acceptance-01.md,2026-07-02-system-staging-acceptance-01.md,.md,16253,15.87 KB,2026-07-02 14:45:51,4,docs,docs,tracked,False
docs/product/plans/2026-07-02-system-state-priority-01.md,2026-07-02-system-state-priority-01.md,.md,14959,14.61 KB,2026-07-02 13:27:50,4,docs,docs,tracked,False
docs/product/plans/2026-07-02-v06-package-ai-quota-institution-linked-04-acceptance-01.md,2026-07-02-v06-package-ai-quota-institution-linked-04-acceptance-01.md,.md,5805,5.67 KB,2026-07-02 23:24:09,4,docs,docs,tracked,False
docs/product/plans/2026-07-02-v06-package-ai-quota-real-link-pre-design-01.md,2026-07-02-v06-package-ai-quota-real-link-pre-design-01.md,.md,8628,8.43 KB,2026-07-02 23:47:40,4,docs,docs,tracked,False
docs/product/plans/2026-07-03-open-platform-knowledge-management-card-reference-alignment-03.md,2026-07-03-open-platform-knowledge-management-card-reference-alignment-03.md,.md,3771,3.68 KB,2026-07-03 18:55:38,4,docs,docs,tracked,False
docs/product/plans/2026-07-03-open-platform-knowledge-management-card-ui-upgrade-01.md,2026-07-03-open-platform-knowledge-management-card-ui-upgrade-01.md,.md,2955,2.89 KB,2026-07-03 15:57:40,4,docs,docs,tracked,False
docs/product/plans/2026-07-03-v06-institution-kb-card-panel-page-link-01.md,2026-07-03-v06-institution-kb-card-panel-page-link-01.md,.md,1655,1.62 KB,2026-07-03 22:59:08,4,docs,docs,tracked,False
docs/product/plans/2026-07-03-v06-institution-kb-card-ui-reference-alignment-01.md,2026-07-03-v06-institution-kb-card-ui-reference-alignment-01.md,.md,2756,2.69 KB,2026-07-03 21:47:21,4,docs,docs,tracked,False
docs/product/plans/2026-07-03-v06-kb-card-ui-platform-institution-acceptance-01.md,2026-07-03-v06-kb-card-ui-platform-institution-acceptance-01.md,.md,7214,7.04 KB,2026-07-03 23:16:56,4,docs,docs,tracked,False
docs/product/plans/2026-07-03-v06-kb-real-function-integration-pre-design-01.md,2026-07-03-v06-kb-real-function-integration-pre-design-01.md,.md,21326,20.83 KB,2026-07-03 23:42:37,4,docs,docs,tracked,False
docs/product/plans/2026-07-03-v06-kb-real-minimum-closed-loop-01.md,2026-07-03-v06-kb-real-minimum-closed-loop-01.md,.md,4857,4.74 KB,2026-07-04 02:47:19,4,docs,docs,tracked,False
docs/product/plans/2026-07-03-v06-package-ai-quota-real-link-contract-foundation-01.md,2026-07-03-v06-package-ai-quota-real-link-contract-foundation-01.md,.md,4046,3.95 KB,2026-07-03 00:50:26,4,docs,docs,tracked,False
docs/product/plans/2026-07-03-v06-package-ai-quota-real-link-institution-runtime-03-acceptance-01.md,2026-07-03-v06-package-ai-quota-real-link-institution-runtime-03-acceptance-01.md,.md,6646,6.49 KB,2026-07-03 11:41:25,4,docs,docs,tracked,False
docs/product/plans/2026-07-03-v06-package-ai-quota-real-link-institution-runtime-03.md,2026-07-03-v06-package-ai-quota-real-link-institution-runtime-03.md,.md,3821,3.73 KB,2026-07-03 10:54:05,4,docs,docs,tracked,False
docs/product/plans/2026-07-03-v06-package-ai-quota-real-link-readonly-source-02.md,2026-07-03-v06-package-ai-quota-real-link-readonly-source-02.md,.md,7874,7.69 KB,2026-07-03 02:21:34,4,docs,docs,tracked,False
docs/product/plans/2026-07-04-v06-kb-real-minimum-closed-loop-01-acceptance-01.md,2026-07-04-v06-kb-real-minimum-closed-loop-01-acceptance-01.md,.md,9155,8.94 KB,2026-07-04 21:22:20,4,docs,docs,tracked,False
docs/product/plans/2026-07-04-v06-kb-real-operations-02a-local-migration-root-cause-record.md,2026-07-04-v06-kb-real-operations-02a-local-migration-root-cause-record.md,.md,4158,4.06 KB,2026-07-04 21:31:47,4,docs,docs,tracked,False
docs/product/plans/2026-07-04-v06-kb-real-operations-closed-loop-02b-management-and-retrieval-console.md,2026-07-04-v06-kb-real-operations-closed-loop-02b-management-and-retrieval-console.md,.md,5713,5.58 KB,2026-07-05 02:22:55,4,docs,docs,tracked,False
docs/product/plans/2026-07-05-v06-kb-document-parsing-03e.md,2026-07-05-v06-kb-document-parsing-03e.md,.md,5115,5.00 KB,2026-07-05 22:45:50,4,docs,docs,tracked,False
docs/product/plans/2026-07-05-v06-kb-hybrid-retrieval-embedding-rerank-03c.md,2026-07-05-v06-kb-hybrid-retrieval-embedding-rerank-03c.md,.md,7442,7.27 KB,2026-07-05 16:53:28,4,docs,docs,tracked,False
docs/product/plans/2026-07-05-v06-kb-indexing-job-pipeline-03d.md,2026-07-05-v06-kb-indexing-job-pipeline-03d.md,.md,3705,3.62 KB,2026-07-05 20:04:28,4,docs,docs,tracked,False
docs/product/plans/2026-07-05-v06-kb-ocr-scanned-document-03f.md,2026-07-05-v06-kb-ocr-scanned-document-03f.md,.md,5395,5.27 KB,2026-07-06 01:49:39,4,docs,docs,tracked,False
docs/product/plans/2026-07-05-v06-kb-rag-answer-minimum-closed-loop-03a.md,2026-07-05-v06-kb-rag-answer-minimum-closed-loop-03a.md,.md,4685,4.58 KB,2026-07-05 10:25:53,4,docs,docs,tracked,False
docs/product/plans/2026-07-05-v06-kb-rag-real-provider-metering-audit-03b.md,2026-07-05-v06-kb-rag-real-provider-metering-audit-03b.md,.md,4604,4.50 KB,2026-07-05 13:03:22,4,docs,docs,tracked,False
docs/product/plans/2026-07-06-v06-followup-message-draft-01b.md,2026-07-06-v06-followup-message-draft-01b.md,.md,5557,5.43 KB,2026-07-06 23:15:50,4,docs,docs,tracked,False
docs/product/plans/2026-07-06-v06-followup-path-enrollment-first-slice-01a.md,2026-07-06-v06-followup-path-enrollment-first-slice-01a.md,.md,3234,3.16 KB,2026-07-06 19:38:01,4,docs,docs,tracked,False
docs/product/plans/2026-07-06-v06-followup-timeline-01c.md,2026-07-06-v06-followup-timeline-01c.md,.md,3505,3.42 KB,2026-07-07 07:26:03,4,docs,docs,tracked,False
docs/product/plans/2026-07-06-v06-kb-end-to-end-acceptance-04a.md,2026-07-06-v06-kb-end-to-end-acceptance-04a.md,.md,168,168.00 B,2026-07-06 11:01:01,4,docs,docs,tracked,False
docs/product/plans/2026-07-06-v06-kb-entitlement-quota-package-03g.md,2026-07-06-v06-kb-entitlement-quota-package-03g.md,.md,2737,2.67 KB,2026-07-06 09:32:08,4,docs,docs,tracked,False
docs/product/plans/2026-07-07-v06-followup-operations-dashboard-01d.md,2026-07-07-v06-followup-operations-dashboard-01d.md,.md,3792,3.70 KB,2026-07-07 10:39:31,4,docs,docs,tracked,False
docs/product/plans/2026-07-07-v07-real-channel-gray-preflight-plan-04a.md,2026-07-07-v07-real-channel-gray-preflight-plan-04a.md,.md,14068,13.74 KB,2026-07-07 23:09:57,4,docs,docs,tracked,False
docs/product/plans/2026-07-07-v07-roadmap-and-first-slice-planning-01.md,2026-07-07-v07-roadmap-and-first-slice-planning-01.md,.md,19242,18.79 KB,2026-07-07 16:29:08,4,docs,docs,tracked,False
docs/product/plans/2026-07-07-v07-wecom-authorization-contract-plan-04c.md,2026-07-07-v07-wecom-authorization-contract-plan-04c.md,.md,15688,15.32 KB,2026-07-07 23:44:15,4,docs,docs,tracked,False
docs/product/plans/2026-07-07-v07-wecom-customer-operations-direction-correction-04b.md,2026-07-07-v07-wecom-customer-operations-direction-correction-04b.md,.md,12429,12.14 KB,2026-07-07 23:35:42,4,docs,docs,tracked,False
docs/product/plans/2026-07-08-v08-ai-conversation-workbench-requirement-alignment-04a.md,2026-07-08-v08-ai-conversation-workbench-requirement-alignment-04a.md,.md,31302,30.57 KB,2026-07-08 21:54:03,4,docs,docs,tracked,False
docs/product/plans/2026-07-08-v08-commercialization-gap-and-pilot-roadmap-01.md,2026-07-08-v08-commercialization-gap-and-pilot-roadmap-01.md,.md,13208,12.90 KB,2026-07-08 15:24:31,4,docs,docs,tracked,False
docs/product/plans/2026-07-09-v08-channel-route-verification-and-pilot-proof-plan-04d.md,2026-07-09-v08-channel-route-verification-and-pilot-proof-plan-04d.md,.md,24300,23.73 KB,2026-07-09 01:07:34,4,docs,docs,tracked,False
docs/product/plans/2026-07-09-v08-single-institution-real-channel-proof-checklist-04f-plan.md,2026-07-09-v08-single-institution-real-channel-proof-checklist-04f-plan.md,.md,22997,22.46 KB,2026-07-09 10:36:35,4,docs,docs,tracked,False
docs/product/plans/v06-ai-credits-column-closeout-01.md,v06-ai-credits-column-closeout-01.md,.md,7478,7.30 KB,2026-07-02 01:07:06,4,docs,docs,tracked,False
docs/product/plans/v06-ai-credits-institution-closeout-01.md,v06-ai-credits-institution-closeout-01.md,.md,7205,7.04 KB,2026-07-02 13:10:14,4,docs,docs,tracked,False
docs/product/plans/v06-ai-credits-institution-ui-design-03a.md,v06-ai-credits-institution-ui-design-03a.md,.md,9668,9.44 KB,2026-07-02 03:48:37,4,docs,docs,tracked,False
docs/product/plans/v06-ai-credits-institution-visibility-01.md,v06-ai-credits-institution-visibility-01.md,.md,24750,24.17 KB,2026-07-02 02:13:05,4,docs,docs,tracked,False
docs/product/plans/v06-ai-credits-metering-plan-01.md,v06-ai-credits-metering-plan-01.md,.md,33126,32.35 KB,2026-06-29 13:06:47,4,docs,docs,tracked,False
docs/product/plans/v06-ai-credits-service-project-metering-design-10e5a.md,v06-ai-credits-service-project-metering-design-10e5a.md,.md,13451,13.14 KB,2026-07-01 19:29:26,4,docs,docs,tracked,False
docs/product/plans/v06-ai-credits-service-project-write-coverage-10e5c2.md,v06-ai-credits-service-project-write-coverage-10e5c2.md,.md,5939,5.80 KB,2026-07-01 22:08:40,4,docs,docs,tracked,False
docs/product/plans/v06-package-ai-quota-contract-01.md,v06-package-ai-quota-contract-01.md,.md,23574,23.02 KB,2026-07-02 20:49:40,4,docs,docs,tracked,False
docs/product/plans/v06-package-ai-quota-linkage-design-01.md,v06-package-ai-quota-linkage-design-01.md,.md,16758,16.37 KB,2026-07-02 15:03:07,4,docs,docs,tracked,False
docs/product/plans/v06-package-ai-quota-platform-readonly-03-acceptance-01.md,v06-package-ai-quota-platform-readonly-03-acceptance-01.md,.md,5041,4.92 KB,2026-07-02 17:46:59,4,docs,docs,tracked,False
docs/product/plans/v08-04f-c-authorization-draft-01.md,v08-04f-c-authorization-draft-01.md,.md,9490,9.27 KB,2026-07-09 17:00:02,4,docs,docs,tracked,False
docs/product/plans/v08-04f-c-internal-message-proof-result-01.md,v08-04f-c-internal-message-proof-result-01.md,.md,5176,5.05 KB,2026-07-10 13:09:23,4,docs,docs,tracked,False
docs/product/plans/v08-04f-c-plan-proof-authorization-01.md,v08-04f-c-plan-proof-authorization-01.md,.md,10330,10.09 KB,2026-07-09 15:32:22,4,docs,docs,tracked,False
docs/product/plans/v08-04f-d-customer-contact-readonly-proof-plan-01.md,v08-04f-d-customer-contact-readonly-proof-plan-01.md,.md,13956,13.63 KB,2026-07-10 13:19:52,4,docs,docs,tracked,False
